Loc_name,Status,Score,Match_type,Match_addr,Addr_type,City,Postal,Country,Distance,X,Y,idm,year,rank_1,company_na,address,address2,city_1,zip,industry,foundingye,revenue,employees,growth,high,county,state_name,county_nam,state_code,cbsa,metro,full_name,FID_2,STATEFP,COUNTYFP,TRACTCE,GEOID,NAME,NAMELSAD,MTFCC,FUNCSTAT,ALAND,AWATER,INTPTLAT,INTPTLON
USA.StreetAddress,M,90.1,A,"1314 Edwin Miller Blvd, Martinsburg, West Virginia, 25404",StreetAddress,Martinsburg,25404,USA,0,-77.958569,39.479155,20112893,2011,2892,digiBlitz Technologies,1314 Edwin Miller Blvd,Suite 206,Martinsburg,25438,IT Services,0,2061624,24,0.737568,1,54037,WV,Jefferson County,54,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",14,54,3,971300,54003971300,9713,Census Tract 9713,G5020,S,33774260,154582,39.5006995,-77.933692
USA.PointAddress,M,100,A,"9700 Capital Ct, Manassas, Virginia, 20110",PointAddress,Manassas,20110,USA,0,-77.521001,38.740095,20080591,2008,589,"Oberon Associates, Inc.",9700 Capital Court,Suite 301,Manassas,20110,IT Services,2002,60505672,535,5.5133,1,51683,VA,Manassas city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",22,51,683,910402,51683910402,9104.02,Census Tract 9104.02,G5020,S,9913971,91060,38.7391458,-77.4918386
USA.PointAddress,M,100,A,"9720 Capital Ct, Manassas, Virginia, 20110",PointAddress,Manassas,20110,USA,0,-77.5207,38.739515,20110851,2011,852,Tracen Technologies,9720 Capital Ct,Suite 401,Manassas,20110,Software,2000,4679805,14,3.635067,1,51683,VA,Manassas city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",22,51,683,910402,51683910402,9104.02,Census Tract 9104.02,G5020,S,9913971,91060,38.7391458,-77.4918386
USA.Postal,M,100,A,"20165, Sterling, Virginia",Postal,Sterling,20165,USA,0,-77.383384,39.047644,20092957,2009,2958,kmG Hauling,PO Box 650821,N/A,Potomac Falls,20165,Environmental Services,2001,8525819,65,0.942,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",24,51,107,611202,51107611202,6112.02,Census Tract 6112.02,G5020,S,3291425,52223,39.0517538,-77.3749149
USA.StreetAddress,M,100,A,"45625 Willow Pond Plz, Sterling, Virginia, 20164",StreetAddress,Sterling,20164,USA,0,-77.421406,38.988433,20101587,2010,1585,ABBTech Staffing Services,45625 Willow Pond Plaza, ,Sterling,20164,IT Services,1992,33774760,349,1.805,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.StreetAddress,M,100,A,"45615 Willow Pond Plz, Sterling, Virginia, 20164",StreetAddress,Sterling,20164,USA,0,-77.42127,38.98851,20151509,2015,1509,EcomNets,45615 Willow Pond Plaza, ,Sterling,20164,IT Services,2000,21997000,225,2.7182,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.StreetAddress,M,100,A,"22900 Shaw Rd, Sterling, Virginia, 20166",StreetAddress,Sterling,20166,USA,0,-77.422956,38.982574,20112453,2011,2453,InfoRelay Online Systems,22900 Shaw Rd,Suite 112-5,Sterling,20166,IT Services,0,3538589,14,0.961743,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.PointAddress,M,100,A,"22636 Davis Dr, Sterling, Virginia, 20164",PointAddress,Sterling,20164,USA,0,-77.415935,38.990855,20111994,2011,1994,Infused Solutions,22636 Davis Drive,Suite 100,Sterling,20164,Government Services,2003,11178497,201,1.273805,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.PointAddress,M,100,A,"22636 Davis Dr, Sterling, Virginia, 20164",PointAddress,Sterling,20164,USA,0,-77.415935,38.990855,20140881,2014,881,New River Systems,22636 Davis Drive #145,22636 Davis Drive #145,Sterling,20164,Government Services,2007,16007887,40,5.1031,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.PointAddress,M,95.33,A,"45662 Terminal Dr, Arcola, Virginia, 20166",PointAddress,Arcola,20166,USA,0,-77.421277,38.985985,20101698,2010,1696,ServiceForce,45662 Terminal Drive, ,Dulles,20166,Business Products & Services,2001,34506933,950,1.655,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.PointAddress,M,100,A,"45662 Terminal Dr, Sterling, Virginia, 20166",PointAddress,Sterling,20166,USA,0,-77.421277,38.985985,20152468,2015,2468,WheelsOnsite USA,45662 Terminal Dr,Suite 140,Sterling,20166,Consumer Products & Services,2007,2427500,25,1.5234,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",25,51,107,611700,51107611700,6117,Census Tract 6117,G5020,S,7045296,12051,38.9833544,-77.4154899
USA.PointAddress,M,100,A,"44084 Riverside Pkwy, Leesburg, Virginia, 20176",PointAddress,Leesburg,20176,USA,0,-77.475331,39.075706,20111845,2011,1845,6K Systems,44084 Riverside Parkway,Suite 340,Leesburg,20176,Government Services,0,9233000,31,1.414487,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",29,51,107,611002,51107611002,6110.02,Census Tract 6110.02,G5020,S,5645369,98079,39.0642268,-77.4557941
USA.StreetAddress,M,90.1,A,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147",StreetAddress,Ashburn,20147,USA,0,-77.452246,39.059815,20151815,2015,1815,FCi Federal,20130 Lakeview Center Plaza,Suite 420,Ashburn,20165,Government Services,1991,108000000,3000,2.1925,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",29,51,107,611002,51107611002,6110.02,Census Tract 6110.02,G5020,S,5645369,98079,39.0642268,-77.4557941
USA.PointAddress,M,100,A,"20130 Lakeview Center Plz, Ashburn, Virginia, 20147",PointAddress,Ashburn,20147,USA,0,-77.452647,39.05933,20153213,2015,3213,Mindseeker,20130 Lakeview Center Plaza,Suite 320,Ashburn,20147,IT Services,2000,21528540,195,1.0591,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",29,51,107,611002,51107611002,6110.02,Census Tract 6110.02,G5020,S,5645369,98079,39.0642268,-77.4557941
USA.PointAddress,M,100,A,"45189 Research Pl, Ashburn, Virginia, 20147",PointAddress,Ashburn,20147,USA,0,-77.436444,39.051773,20122753,2012,2752,VIP Communications,45189 Research Place,Suite 100,Ashburn,20147,Telecommunications,1996,21565983,48,0.842,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",29,51,107,611002,51107611002,6110.02,Census Tract 6110.02,G5020,S,5645369,98079,39.0642268,-77.4557941
USA.PointAddress,M,100,A,"5630 Plank Rd, Fredericksburg, Virginia, 22407",PointAddress,Fredericksburg,22407,USA,0,-77.564534,38.290883,20111872,2011,1872,Neibauer Dental,5630 Plank Road, ,Fredericksburg,22407,Health,1988,48606736,375,1.387108,1,51177,VA,Spotsylvania County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",30,51,177,20104,51177020104,201.04,Census Tract 201.04,G5020,S,43927544,1453197,38.2898382,-77.6620008
USA.PointAddress,M,100,A,"8809 Sudley Rd, Manassas, Virginia, 20110",PointAddress,Manassas,20110,USA,0,-77.480855,38.765055,20101540,2010,1538,Lord & Co. Technologies,8809 Sudley Rd., ,Manassas,20110,Telecommunications,2006,2057168,26,1.879,1,51683,VA,Manassas city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",32,51,683,910201,51683910201,9102.01,Census Tract 9102.01,G5020,S,2732451,0,38.7622958,-77.4711977
USA.StreetAddress,M,100,A,"43 Town and Country Dr, Fredericksburg, Virginia, 22405",StreetAddress,Fredericksburg,22405,USA,0,-77.428177,38.307373,20152250,2015,2250,Harkcon,43 Town & Country Drive,#119-311,Fredericksburg,22405,Government Services,2005,14649992,118,1.7332,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",35,51,179,10406,51179010406,104.06,Census Tract 104.06,G5020,S,6504009,276923,38.3050069,-77.4334595
USA.StreetAddress,M,90.92,A,"475 Aquia Towne Ctr Dr, Stafford, Virginia, 22554",StreetAddress,Stafford,22554,USA,0,-77.404816,38.461105,20150820,2015,820,Davis Defense Group,475 Aquia Towne Center,Suite 401,Stafford,22554,Government Services,2002,18721650,394,5.4161,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",36,51,179,10103,51179010103,101.03,Census Tract 101.03,G5020,S,5070894,395955,38.4589777,-77.3928997
USA.Postal,M,100,A,"22556, Stafford, Virginia",Postal,Stafford,22556,USA,0,-77.502965,38.471966,20153361,2015,3361,The Bowen Consulting Group,The Bowen Consulting Group,"10 Center Street, #103",Stafford,22556,Government Services,2005,11344951,101,0.9839,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",39,51,179,10205,51179010205,102.05,Census Tract 102.05,G5020,S,9009875,40641,38.4660558,-77.4916174
USA.PointAddress,M,100,A,"556 Garrisonville Rd, Stafford, Virginia, 22554",PointAddress,Stafford,22554,USA,0,-77.437421,38.473687,20102880,2010,2878,Coins For Anything,556 Garrisonville Rd, ,Stafford,22554,Retail,2002,2497945,8,0.76,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",40,51,179,10206,51179010206,102.06,Census Tract 102.06,G5020,S,7577216,112311,38.4742845,-77.4529735
USA.StreetAddress,M,90.1,A,"51 Barrett Heights Rd, Stafford, Virginia, 22556",StreetAddress,Stafford,22556,USA,0,-77.433061,38.476632,20112763,2011,2762,Command Decisions Systems & Solutions,51 Barrett Heights Road,Suite 203,Stafford,20151,Government Services,0,11425228,56,0.807048,1,51059,VA,Fairfax County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",40,51,179,10206,51179010206,102.06,Census Tract 102.06,G5020,S,7577216,112311,38.4742845,-77.4529735
USA.PointAddress,M,100,A,"18 Fife St, Stafford, Virginia, 22554",PointAddress,Stafford,22554,USA,0,-77.422787,38.438396,20141410,2014,1410,Momentum Solutionz,18 Fife Street, ,Stafford,22554,IT Services,2010,2809354,2,3.035,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",41,51,179,10210,51179010210,102.1,Census Tract 102.10,G5020,S,12339327,12504,38.4366797,-77.4270038
USA.PointAddress,M,100,A,"108 Lupine Dr, Stafford, Virginia, 22556",PointAddress,Stafford,22556,USA,0,-77.520056,38.433985,20141466,2014,1466,Emergency Planning Management,108 Lupine Drive, ,Stafford,22556,Government Services,2006,8056623,30,2.9121,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",47,51,179,10204,51179010204,102.04,Census Tract 102.04,G5020,S,58438731,535074,38.4274852,-77.4730309
USA.PointAddress,M,100,A,"129 Lupine Dr, Stafford, Virginia, 22556",PointAddress,Stafford,22556,USA,0,-77.520256,38.432033,20102257,2010,2255,MilitaryByOwner Advertising,129 Lupine Drive, ,Stafford,22556,Advertising & Marketing,2000,2186626,16,1.129,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",47,51,179,10204,51179010204,102.04,Census Tract 102.04,G5020,S,58438731,535074,38.4274852,-77.4730309
USA.Postal,M,100,A,"22406, Fredericksburg, Virginia",Postal,Fredericksburg,22406,USA,0,-77.545075,38.364762,20150662,2015,662,ATSI,ATSI, ,Fredericksburg,22406,Government Services,2010,5025092,22,6.8184,1,51179,VA,Stafford County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",49,51,179,10303,51179010303,103.03,Census Tract 103.03,G5020,S,72309770,2759105,38.3674963,-77.5666029
USA.StreetAddress,M,90.1,A,"901 N Pitt St, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.042729,38.813939,20130885,2013,887,B3 Solutions,901 North Pitt Street,Suite 300,Alexandria,22033,Government Services,2003,32166484,170,5.0201,1,51059,VA,Fairfax County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"635 Slaters Ln, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.042654,38.821828,20111226,2011,1227,Capstone,635 Slaters Lane,Suite 100,Alexandria,22314,Government Services,0,92029874,528,2.39309,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"635 Slaters Ln, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.042654,38.821828,20083067,2008,3060,Capstone Corporation,635 Slaters Lane Suite 100, ,Alexandria,22314,Government Services,1984,27122734,329,1.1511,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"675 N Washington St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.045577,38.811403,20100369,2010,367,CenTauri Solutions,675 N. Washington St., ,Alexandria,22314,Government Services,2006,13737941,52,8.109,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,90.1,A,"99 Canal Center Plz, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040244,38.81474,20102774,2010,2772,Corbin,99 Canal Center Plaza, ,Alexandria,22306,Government Services,2001,9933895,130,0.818,1,51059,VA,Fairfax County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"99 Canal Center Plz, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040244,38.81474,20081094,2008,1090,Corbin Company,"99 Canal Center Plaza, Suite 250", ,Alexandria,22314,Government Services,2001,5884529,79,3.4286,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"99 Canal Center Plz, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040244,38.81474,20132063,2013,2065,Culmen International,"99 Canal Center Plaza, Suite 410", ,Alexandria,22314,Government Services,2004,20084314,72,1.807,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"44 Canal Center Plz, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.039325,38.814563,20151291,2015,1291,Defense Point Security,44 Canal Center Plaza,Suite 305,Alexandria,22314,Government Services,2007,11546140,76,3.2261,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"1199 N Fairfax St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.039928,38.816503,20120932,2012,932,Dougherty & Associates,1199 N. Fairfax Street,Suite 800,Alexandria,22314,Government Services,1995,14842661,60,3.469,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"44 Canal Center Plz, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.039325,38.814563,20081786,2008,1781,Fishbowl Inc.,44 Canal Center Plaza,Suite 500,Alexandria,22314,Advertising & Marketing,2000,10288854,145,2.1193,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"209 Madison St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.040288,38.812418,20153263,2015,3263,Metro Systems,209 Madison St. #209, ,Alexandria,22314,Human Resources,2005,16183481,155,1.032,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"625 N Washington St, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.045651,38.811054,20152534,2015,2534,Old Town IT,625 N Washington Street,Suite 310,Alexandria,22314,Software,2007,6887780,45,1.4699,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"99 Canal Center Plz, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040244,38.81474,20100455,2010,453,Phase One Consulting Group,99 Canal Center Plaza, ,Alexandria,22314,Government Services,1997,18587058,68,6.628,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"625 N Washington St, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.045651,38.811054,20151968,2015,1968,Silverback Strategies,"625 North Washington Street, Suite 250", ,Alexandria,22314,Advertising & Marketing,2007,2353419,15,2.0081,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,100,A,"99 Canal Center Plz, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040244,38.81474,20102555,2010,2553,STG International,99 Canal Center Plaza. Suite 500, ,Alexandria,22314,Government Services,1997,148000000,0,0.925,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.StreetAddress,M,90.1,A,"1033 N Fairfax St, Alexandria, Virginia, 22314",StreetAddress,Alexandria,22314,USA,0,-77.040215,38.815141,20083181,2008,3175,SunStar,1033 North Fairfax St,#300,Alexandria,22306,Advertising & Marketing,1991,3355256,13,1.0869,1,51059,VA,Fairfax County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"1199 N Fairfax St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.039928,38.816503,20150255,2015,255,TENICA and Associates,"1199 N. Fairfax St., Suite 500", ,Alexandria,22314,Government Services,2008,6225465,84,17.5458,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"1199 N Fairfax St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.039928,38.816503,20102071,2010,2069,The Onyx Group,1199 North Fairfax Street Suite 600, ,Alexandria,22314,Government Services,1982,11726626,45,1.276,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"675 N Washington St, Alexandria, Virginia, 22314",PointAddress,Alexandria,22314,USA,0,-77.045577,38.811403,20152640,2015,2640,Tidal Basin Government Consulting,675 N. Washington Street,Suite 400,Alexandria,22314,Government Services,2006,8464037,36,1.3954,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",52,51,510,201801,51510201801,2018.01,Census Tract 2018.01,G5020,S,2803690,95921,38.8240656,-77.0445733
USA.PointAddress,M,100,A,"4900 Seminary Rd, Alexandria, Virginia, 22311",PointAddress,Alexandria,22311,USA,0,-77.115041,38.831666,20101303,2010,1301,Addx,4900 Seminary Road, ,Alexandria,22311,Government Services,2002,15024315,53,2.264,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",57,51,510,200104,51510200104,2001.04,Census Tract 2001.04,G5020,S,889826,13370,38.8287066,-77.1212514
USA.PointAddress,M,100,A,"4900 Seminary Rd, Alexandria, Virginia, 22311",PointAddress,Alexandria,22311,USA,0,-77.115041,38.831666,20080580,2008,578,Addx Corporation,4900 Seminary Road,Suite 570,Alexandria,22311,Government Services,2002,10243154,48,5.6052,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",57,51,510,200104,51510200104,2001.04,Census Tract 2001.04,G5020,S,889826,13370,38.8287066,-77.1212514
USA.PointAddress,M,100,A,"4825 Mark Center Dr, Alexandria, Virginia, 22311",PointAddress,Alexandria,22311,USA,0,-77.11668,38.830448,20102724,2010,2722,Avineon,4825 Mark Center Drive, ,Alexandria,22311,Government Services,1992,45910672,1300,0.84,1,51510,VA,Alexandria city,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",57,51,510,200104,51510200104,2001.04,Census Tract 2001.04,G5020,S,889826,13370,38.8287066,-77.1212514
USA.PointAddress,M,95.47,A,"20 Pidgeon Hill Dr, Sterling, Virginia, 20165",PointAddress,Sterling,20165,USA,0,-77.41084,39.037606,20151674,2015,1674,Dfuse Technologies,20 Pidgeon Hill Dr,106,Potomac Falls,20165,IT Services,2005,4633456,17,2.4341,1,51107,VA,Loudoun County,51,47900,"Washington-Arlington-Alexandria, DC-VA-MD-WV Metropolitan Statistical Area","Washington-Arlington-Alexandria, DC-VA-MD-WV",63,51,107,611102,51107611102,6111.02,Census Tract 6111.02,G5020,S,4804562,58081,39.0521931,-77.4123982
